"AreaName","ReportTime","TargetTime","DailyWeather__SubAreaName","DailyWeather__DetailWeather__TargetTime","DailyWeather__DetailWeather__WeatherInfo","DailyWeather__DetailWeather__WindInfo","DailyWeather__DetailWeather__WaveInfo","RainyRate__SubAreaName","RainyRate__DetailRainy__TargetTime","RainyRate__DetailRainy__Percent","RainyRate__DetailRainy__Condition","Temperature__SubAreaName","Temperature__DetailTemperature__MinimumTemperature","Temperature__DetailTemperature__DaytimeTemperature"
"山口県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","中部","2025-02-17T15:00:00","くもり後時々晴れ","西の風　後　北西の風　やや強く　海上　では　北西の風　強く","１．５メートル","西部","2025-02-18T03:00:00","10","雪","","",""
"山口県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","中部","2025-02-18T15:00:00","晴れ時々くもり","西の風","１．５メートル　後　１メートル","西部","2025-02-18T09:00:00","10","雪","","",""
"山口県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","東部","2025-02-17T02:00:00","晴れ後くもり","西の風　やや強く　柳井・光　では　北西の風　強く","２メートル　後　１．５メートル","中部","2025-02-17T03:00:00","10","雪か雨","","",""
"山口県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","東部","2025-02-17T15:00:00","くもり後時々晴れ","西の風　後　やや強く　柳井・光　では　北西の風　強く","１．５メートル　後　２メートル","中部","2025-02-17T09:00:00","20","雪か雨","","",""
"山口県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","東部","2025-02-18T15:00:00","晴れ時々くもり","西の風","２メートル　後　１．５メートル","中部","2025-02-17T15:00:00","20","雪","","",""
"山口県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","北部","2025-02-17T02:00:00","晴れ後くもり","北西の風　やや強く　海上　では　北西の風　強く","３メートル","中部","2025-02-17T21:00:00","20","雪","","",""
"山口県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","北部","2025-02-17T15:00:00","くもり後時々晴れ","北西の風　後　やや強く","３メートル","中部","2025-02-18T03:00:00","20","雪","","",""
"山口県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","北部","2025-02-18T15:00:00","くもり時々晴れ","西の風","３メートル　後　２．５メートル","中部","2025-02-18T09:00:00","20","雪","","",""
"山口県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","東部","2025-02-17T03:00:00","10","雪か雨","","",""
"山口県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","東部","2025-02-17T09:00:00","20","雪か雨","","",""
"山口県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","東部","2025-02-17T15:00:00","20","雪","","",""
"山口県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","東部","2025-02-17T21:00:00","20","雪","","",""
"山口県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","東部","2025-02-18T03:00:00","20","雪","","",""
"山口県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","東部","2025-02-18T09:00:00","20","雪","","",""
"山口県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","北部","2025-02-17T03:00:00","10","雪か雨","","",""
"山口県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","北部","2025-02-17T09:00:00","20","雪か雨","","",""
"山口県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","北部","2025-02-17T15:00:00","20","雪","","",""
"山口県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","北部","2025-02-17T21:00:00","20","雪","","",""
"山口県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","北部","2025-02-18T03:00:00","20","雪","","",""
"山口県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","北部","2025-02-18T09:00:00","20","雪","","",""
"福岡県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","福岡地方","2025-02-17T02:00:00","晴れ後くもり","北西の風　やや強く　海上　では　はじめ　北西の風　強く","２．５メートル","福岡地方","2025-02-17T03:00:00","0","雨か雪","福岡","2","10"
"福岡県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","福岡地方","2025-02-17T15:00:00","くもり後時々晴れ","北西の風　後　やや強く","２．５メートル","福岡地方","2025-02-17T09:00:00","10","雪か雨","八幡","1","9"
"福岡県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","福岡地方","2025-02-18T15:00:00","晴れ時々くもり","北西の風","２．５メートル　後　２メートル","福岡地方","2025-02-17T15:00:00","10","雪","飯塚","1","9"
"福岡県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","北九州地方","2025-02-17T02:00:00","晴れ後くもり","北西の風　やや強く　海上　では　北西の風　強く","２．５メートル　ただし　瀬戸内側　では　１．５メートル","福岡地方","2025-02-17T21:00:00","10","雪","久留米","1","10"
"福岡県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","北九州地方","2025-02-17T15:00:00","くもり後時々晴れ","北西の風　後　やや強く　海上　では　北西の風　強く","２．５メートル　ただし　瀬戸内側　では　１．５メートル","福岡地方","2025-02-18T03:00:00","0","雪か雨","","",""
"福岡県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","北九州地方","2025-02-18T15:00:00","晴れ時々くもり","西の風","２．５メートル　後　２メートル　ただし　瀬戸内側　では　１．５メートル　後　１メートル","福岡地方","2025-02-18T09:00:00","0","雪","","",""
"福岡県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","筑豊地方","2025-02-17T02:00:00","晴れ後くもり","北西の風　後　西の風","null","北九州地方","2025-02-17T03:00:00","0","雨か雪","","",""
"福岡県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","筑豊地方","2025-02-17T15:00:00","くもり後時々晴れ","西の風　日中　北西の風","null","北九州地方","2025-02-17T09:00:00","10","雪か雨","","",""
"福岡県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","筑豊地方","2025-02-18T15:00:00","晴れ時々くもり","西の風","null","北九州地方","2025-02-17T15:00:00","10","雪","","",""
"福岡県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","筑後地方","2025-02-17T02:00:00","晴れ後くもり","北西の風　後　西の風　海上　では　北西の風　やや強く","１メートル","北九州地方","2025-02-17T21:00:00","10","雪","","",""
"福岡県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","筑後地方","2025-02-17T15:00:00","くもり後時々晴れ","北西の風　海上　では　北西の風　やや強く","１メートル","北九州地方","2025-02-18T03:00:00","10","雪","","",""
"福岡県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","筑後地方","2025-02-18T15:00:00","晴れ時々くもり","西の風　後　北西の風","０．５メートル","北九州地方","2025-02-18T09:00:00","10","雪","","",""
"福岡県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","筑豊地方","2025-02-17T03:00:00","0","雨か雪","","",""
"福岡県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","筑豊地方","2025-02-17T09:00:00","10","雪","","",""
"福岡県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","筑豊地方","2025-02-17T15:00:00","10","雪","","",""
"福岡県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","筑豊地方","2025-02-17T21:00:00","10","雪","","",""
"福岡県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","筑豊地方","2025-02-18T03:00:00","10","雪","","",""
"福岡県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","筑豊地方","2025-02-18T09:00:00","10","雪","","",""
"福岡県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","筑後地方","2025-02-17T03:00:00","0","雨か雪","","",""
"福岡県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","筑後地方","2025-02-17T09:00:00","10","雪か雨","","",""
"福岡県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","筑後地方","2025-02-17T15:00:00","10","雪","","",""
"福岡県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","筑後地方","2025-02-17T21:00:00","10","雪","","",""
"福岡県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","筑後地方","2025-02-18T03:00:00","0","雪","","",""
"福岡県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","筑後地方","2025-02-18T09:00:00","0","雪","","",""
"八重山地方","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","石垣島地方","2025-02-17T02:00:00","晴れ","北東の風　やや強く","２．５メートル","石垣島地方","2025-02-17T03:00:00","0","雨","石垣島","16","21"
"八重山地方","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","石垣島地方","2025-02-17T15:00:00","くもり","北東の風　やや強く","２．５メートル　後　３メートル　うねり　を伴う","石垣島地方","2025-02-17T09:00:00","10","雨","与那国島","16","21"
"八重山地方","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","石垣島地方","2025-02-18T15:00:00","くもり","北東の風　やや強く　後　東の風","３メートル　後　２メートル　うねり　を伴う","石垣島地方","2025-02-17T15:00:00","10","雨","","",""
"八重山地方","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","与那国島地方","2025-02-17T02:00:00","晴れ","北東の風　やや強く","２．５メートル","石垣島地方","2025-02-17T21:00:00","20","雨","","",""
"八重山地方","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","与那国島地方","2025-02-17T15:00:00","くもり","北東の風　やや強く","２．５メートル　後　３メートル　うねり　を伴う","石垣島地方","2025-02-18T03:00:00","20","雨","","",""
"八重山地方","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","与那国島地方","2025-02-18T15:00:00","くもり","北東の風　やや強く　後　東の風","３メートル　後　２メートル　うねり　を伴う","石垣島地方","2025-02-18T09:00:00","20","雨","","",""
"八重山地方","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","与那国島地方","2025-02-17T03:00:00","0","雨","","",""
"八重山地方","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","与那国島地方","2025-02-17T09:00:00","10","雨","","",""
"八重山地方","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","与那国島地方","2025-02-17T15:00:00","20","雨","","",""
"八重山地方","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","与那国島地方","2025-02-17T21:00:00","20","雨","","",""
"八重山地方","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","与那国島地方","2025-02-18T03:00:00","20","雨","","",""
"八重山地方","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","与那国島地方","2025-02-18T09:00:00","20","雨","","",""
"福島県","2025-02-17T03:00:00+00:00","2025-02-17T03:00:00+00:00","中通り","2025-02-17T02:00:00","くもり","西の風　やや強く　後　北西の風　やや強く","null","中通り","2025-02-17T03:00:00","30","雪","福島","-1","11"
"福島県","2025-02-17T03:00:00+00:00","2025-02-17T03:00:00+00:00","中通り","2025-02-17T15:00:00","くもり時々雪","北西の風　やや強く","null","中通り","2025-02-17T09:00:00","30","雪","小名浜","0","14"
"福島県","2025-02-17T03:00:00+00:00","2025-02-17T03:00:00+00:00","中通り","2025-02-18T15:00:00","くもり時々晴れ","北西の風","null","中通り","2025-02-17T15:00:00","40","雪","若松","-3","7"
"福島県","2025-02-17T03:00:00+00:00","2025-02-17T03:00:00+00:00","浜通り","2025-02-17T02:00:00","くもり","西の風　やや強く　後　北西の風　やや強く　海上　では　北西の風　強く","２メートル　後　２．５メートル","中通り","2025-02-17T21:00:00","20","雪","白河","-3","12"
"福島県","2025-02-17T03:00:00+00:00","2025-02-17T03:00:00+00:00","浜通り","2025-02-17T15:00:00","くもり時々晴れ","北西の風　やや強く　海上　では　北西の風　強く","２．５メートル　後　１．５メートル","中通り","2025-02-18T03:00:00","40","雪","郡山","-2","10"
"福島県","2025-02-17T03:00:00+00:00","2025-02-17T03:00:00+00:00","浜通り","2025-02-18T15:00:00","くもり時々晴れ","西の風　やや強く","１．５メートル","中通り","2025-02-18T09:00:00","40","雪","相馬","-3","13"
"福島県","2025-02-17T03:00:00+00:00","2025-02-17T03:00:00+00:00","会津","2025-02-17T02:00:00","雪","西の風","null","浜通り","2025-02-17T03:00:00","20","雪か雨","田島","-6","7"
"福島県","2025-02-17T03:00:00+00:00","2025-02-17T03:00:00+00:00","会津","2025-02-17T15:00:00","雪","西の風","null","浜通り","2025-02-17T09:00:00","20","雪","","",""
"福島県","2025-02-17T03:00:00+00:00","2025-02-17T03:00:00+00:00","会津","2025-02-18T15:00:00","雪","西の風","null","浜通り","2025-02-17T15:00:00","10","雪","","",""
"福島県","2025-02-17T03:00:00+00:00","2025-02-17T03:00:00+00:00","","","","","","浜通り","2025-02-17T21:00:00","10","雪","","",""
"福島県","2025-02-17T03:00:00+00:00","2025-02-17T03:00:00+00:00","","","","","","浜通り","2025-02-18T03:00:00","20","雪","","",""
"福島県","2025-02-17T03:00:00+00:00","2025-02-17T03:00:00+00:00","","","","","","浜通り","2025-02-18T09:00:00","20","雪","","",""
"福島県","2025-02-17T03:00:00+00:00","2025-02-17T03:00:00+00:00","","","","","","会津","2025-02-17T03:00:00","80","雪","","",""
"福島県","2025-02-17T03:00:00+00:00","2025-02-17T03:00:00+00:00","","","","","","会津","2025-02-17T09:00:00","80","雪","","",""
"福島県","2025-02-17T03:00:00+00:00","2025-02-17T03:00:00+00:00","","","","","","会津","2025-02-17T15:00:00","60","雪","","",""
"福島県","2025-02-17T03:00:00+00:00","2025-02-17T03:00:00+00:00","","","","","","会津","2025-02-17T21:00:00","50","雪","","",""
"福島県","2025-02-17T03:00:00+00:00","2025-02-17T03:00:00+00:00","","","","","","会津","2025-02-18T03:00:00","70","雪","","",""
"福島県","2025-02-17T03:00:00+00:00","2025-02-17T03:00:00+00:00","","","","","","会津","2025-02-18T09:00:00","70","雪","","",""
"宮城県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","東部","2025-02-17T02:00:00","くもり","西の風　後　強く　海上　では　西の風　非常に強く","１．５メートル　後　３メートル","東部","2025-02-17T03:00:00","40","雨か雪","仙台","-1","11"
"宮城県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","東部","2025-02-17T15:00:00","くもり時々晴れ","西の風　強く　後　北西の風　海上　では　はじめ　北西の風　非常に強く","３メートル　後　２メートル","東部","2025-02-17T09:00:00","40","雪","石巻","-2","11"
"宮城県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","東部","2025-02-18T15:00:00","くもり時々晴れ","西の風　やや強く","２メートル","東部","2025-02-17T15:00:00","10","雪","古川","-2","9"
"宮城県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","西部","2025-02-17T02:00:00","くもり後雪","西の風　後　やや強く","null","東部","2025-02-17T21:00:00","10","雪","白石","-3","9"
"宮城県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","西部","2025-02-17T15:00:00","雪時々止む","西の風　やや強く","null","東部","2025-02-18T03:00:00","20","雪","","",""
"宮城県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","西部","2025-02-18T15:00:00","くもり一時雪","西の風","null","東部","2025-02-18T09:00:00","20","雪","","",""
"宮城県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","西部","2025-02-17T03:00:00","70","雪か雨","","",""
"宮城県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","西部","2025-02-17T09:00:00","40","雪","","",""
"宮城県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","西部","2025-02-17T15:00:00","40","雪","","",""
"宮城県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","西部","2025-02-17T21:00:00","40","雪","","",""
"宮城県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","西部","2025-02-18T03:00:00","40","雪","","",""
"宮城県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","西部","2025-02-18T09:00:00","40","雪","","",""
"宮崎県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","南部平野部","2025-02-17T02:00:00","晴れ","西の風　やや強く","１．５メートル","南部平野部","2025-02-17T03:00:00","0","雨","宮崎","3","14"
"宮崎県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","南部平野部","2025-02-17T15:00:00","くもり後晴れ","西の風　後　やや強く","１．５メートル","南部平野部","2025-02-17T09:00:00","0","雪か雨","延岡","3","12"
"宮崎県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","南部平野部","2025-02-18T15:00:00","晴れ時々くもり","西の風","１．５メートル　後　１メートル","南部平野部","2025-02-17T15:00:00","0","雪","都城","1","12"
"宮崎県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","北部平野部","2025-02-17T02:00:00","晴れ","西の風　海上　では　北西の風　やや強く","２メートル","南部平野部","2025-02-17T21:00:00","0","雨か雪","油津","3","14"
"宮崎県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","北部平野部","2025-02-17T15:00:00","くもり後晴れ","西の風　海上　では　北西の風　やや強く","１．５メートル","南部平野部","2025-02-18T03:00:00","0","雨か雪","高千穂","-1","8"
"宮崎県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","北部平野部","2025-02-18T15:00:00","晴れ時々くもり","西の風","１．５メートル　後　１メートル","南部平野部","2025-02-18T09:00:00","0","雪","","",""
"宮崎県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","南部山沿い","2025-02-17T02:00:00","晴れ","北西の風","null","北部平野部","2025-02-17T03:00:00","0","雨","","",""
"宮崎県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","南部山沿い","2025-02-17T15:00:00","くもり後晴れ","西の風　後　北西の風","null","北部平野部","2025-02-17T09:00:00","0","雪","","",""
"宮崎県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","南部山沿い","2025-02-18T15:00:00","晴れ時々くもり","西の風","null","北部平野部","2025-02-17T15:00:00","0","雪","","",""
"宮崎県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","北部山沿い","2025-02-17T02:00:00","晴れ","北西の風","null","北部平野部","2025-02-17T21:00:00","0","雨か雪","","",""
"宮崎県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","北部山沿い","2025-02-17T15:00:00","くもり後晴れ","北西の風","null","北部平野部","2025-02-18T03:00:00","0","雨か雪","","",""
"宮崎県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","北部山沿い","2025-02-18T15:00:00","晴れ時々くもり","西の風","null","北部平野部","2025-02-18T09:00:00","0","雪","","",""
"宮崎県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","南部山沿い","2025-02-17T03:00:00","0","雨か雪","","",""
"宮崎県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","南部山沿い","2025-02-17T09:00:00","0","雪","","",""
"宮崎県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","南部山沿い","2025-02-17T15:00:00","0","雪","","",""
"宮崎県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","南部山沿い","2025-02-17T21:00:00","0","雪か雨","","",""
"宮崎県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","南部山沿い","2025-02-18T03:00:00","0","雨か雪","","",""
"宮崎県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","南部山沿い","2025-02-18T09:00:00","0","雪","","",""
"宮崎県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","北部山沿い","2025-02-17T03:00:00","0","雪か雨","","",""
"宮崎県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","北部山沿い","2025-02-17T09:00:00","0","雪","","",""
"宮崎県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","北部山沿い","2025-02-17T15:00:00","0","雪","","",""
"宮崎県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","北部山沿い","2025-02-17T21:00:00","0","雪","","",""
"宮崎県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","北部山沿い","2025-02-18T03:00:00","0","雪か雨","","",""
"宮崎県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","北部山沿い","2025-02-18T09:00:00","0","雪","","",""
"宮古島地方","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","宮古島地方","2025-02-17T02:00:00","晴れ","北東の風　やや強く","２．５メートル","宮古島地方","2025-02-17T03:00:00","0","雨","宮古島","16","20"
"宮古島地方","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","宮古島地方","2025-02-17T15:00:00","くもり","北東の風　やや強く","２．５メートル　後　３メートル　うねり　を伴う","宮古島地方","2025-02-17T09:00:00","10","雨","宮古島","16","20"
"宮古島地方","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","宮古島地方","2025-02-18T15:00:00","くもり","北東の風　やや強く　後　東の風","３メートル　後　２．５メートル　うねり　を伴う","宮古島地方","2025-02-17T15:00:00","10","雨","宮古島","16","20"
"宮古島地方","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","宮古島地方","2025-02-17T21:00:00","20","雨","宮古島","16","20"
"宮古島地方","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","宮古島地方","2025-02-18T03:00:00","10","雨","宮古島","16","20"
"宮古島地方","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","宮古島地方","2025-02-18T09:00:00","10","雨","宮古島","16","20"
"鹿児島県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","薩摩地方","2025-02-17T02:00:00","晴れ","北西の風　やや強く　海上　では　北西の風　強く","２．５メートル　後　３メートル","薩摩地方","2025-02-17T03:00:00","0","雨","鹿児島","4","13"
"鹿児島県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","薩摩地方","2025-02-17T15:00:00","くもり後晴れ","北西の風　後　やや強く","２．５メートル","薩摩地方","2025-02-17T09:00:00","0","雪か雨","阿久根","4","11"
"鹿児島県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","薩摩地方","2025-02-18T15:00:00","晴れ時々くもり","北西の風","２．５メートル　後　２メートル","薩摩地方","2025-02-17T15:00:00","10","雪か雨","枕崎","5","13"
"鹿児島県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","大隅地方","2025-02-17T02:00:00","晴れ","北西の風　やや強く","２．５メートル","薩摩地方","2025-02-17T21:00:00","10","雨か雪","鹿屋","3","14"
"鹿児島県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","大隅地方","2025-02-17T15:00:00","くもり後晴れ","北西の風　後　やや強く","２．５メートル","薩摩地方","2025-02-18T03:00:00","0","雨か雪","種子島","7","14"
"鹿児島県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","大隅地方","2025-02-18T15:00:00","晴れ時々くもり","北西の風","２メートル　後　１．５メートル","薩摩地方","2025-02-18T09:00:00","10","雪か雨","名瀬","12","18"
"鹿児島県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","種子島・屋久島地方","2025-02-17T02:00:00","晴れ","北西の風　強く","３メートル","大隅地方","2025-02-17T03:00:00","0","雨","沖永良部","13","19"
"鹿児島県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","種子島・屋久島地方","2025-02-17T15:00:00","くもり後晴れ","北西の風　強く","３メートル","大隅地方","2025-02-17T09:00:00","0","雪か雨","","",""
"鹿児島県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","種子島・屋久島地方","2025-02-18T15:00:00","晴れ時々くもり","北西の風　やや強く","３メートル　後　２．５メートル","大隅地方","2025-02-17T15:00:00","10","雪か雨","","",""
"鹿児島県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","奄美地方","2025-02-17T02:00:00","晴れ","北の風　やや強く　後　強く","２．５メートル　後　３メートル　ただし　十島村　では　３メートル","大隅地方","2025-02-17T21:00:00","0","雨か雪","","",""
"鹿児島県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","奄美地方","2025-02-17T15:00:00","くもり","北の風　強く","３メートル","大隅地方","2025-02-18T03:00:00","0","雨か雪","","",""
"鹿児島県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","奄美地方","2025-02-18T15:00:00","くもり","北の風　やや強く","３メートル　後　２．５メートル","大隅地方","2025-02-18T09:00:00","0","雪","","",""
"鹿児島県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","種子島・屋久島地方","2025-02-17T03:00:00","0","雨","","",""
"鹿児島県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","種子島・屋久島地方","2025-02-17T09:00:00","0","雨","","",""
"鹿児島県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","種子島・屋久島地方","2025-02-17T15:00:00","20","雨","","",""
"鹿児島県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","種子島・屋久島地方","2025-02-17T21:00:00","20","雨","","",""
"鹿児島県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","種子島・屋久島地方","2025-02-18T03:00:00","10","雨","","",""
"鹿児島県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","種子島・屋久島地方","2025-02-18T09:00:00","10","雨","","",""
"鹿児島県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","奄美地方","2025-02-17T03:00:00","0","雨","","",""
"鹿児島県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","奄美地方","2025-02-17T09:00:00","0","雨","","",""
"鹿児島県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","奄美地方","2025-02-17T15:00:00","20","雨","","",""
"鹿児島県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","奄美地方","2025-02-17T21:00:00","30","雨","","",""
"鹿児島県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","奄美地方","2025-02-18T03:00:00","10","雨","","",""
"鹿児島県","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","","","","","","奄美地方","2025-02-18T09:00:00","10","雨","","",""
"大東島地方","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","大東島地方","2025-02-17T02:00:00","晴れ時々くもり","北の風　やや強く","２．５メートル","大東島地方","2025-02-17T03:00:00","10","雨","南大東","15","22"
"大東島地方","2025-02-17T02:00:00+00:00","2025-02-17T02:00:00+00:00","大東島地方","2025-02-17T15:00:00","くもり","北の風　やや強く","２．５メートル　後　３メートル　うねり　を伴う","大東島地方","2025-02-17T09:00:00","10","雨","南大東","15","22"
